# Exact Urdu transliteration dictionary -- the 9,994 most frequent Urdu word
# forms (Dakshina Urdu Wikipedia counts), reviewed (data/SOURCES.md). Columns:
#   urdu <TAB> devanagari <TAB> roman (plain) <TAB> rekhta (diacritic roman)
# Built by training/translit/build_dictionary.py; edit dictionary_fixes.txt
# and rebuild rather than editing this file by hand.
اشبیلیہ	अश्बीलिया	ashbeeliya	ashbīliya
خو	ख़ू	khu	ḳhū
الوطنی	अलवतनी	alwatni	alvatnī
صاع	सा	saa	sā
سکور	स्कोर	score	skor
مصعب	मुसअब	musab	mus'ab
روپیے	रुपए	rupaye	rupae
سوئز	सोइज़	soiz	soiz
پکی	पकी	paki	pakī
الجزیرہ	अल-जज़ीरा	al-jazeera	al-jazīra
جیا	जिया	jiya	jiyā
تراکیب	तराकीब	taraakeeb	tarākīb
ہاتھیوں	हाथियों	haathiyon	hāthiyoñ
جزئیات	जुज़इयात	juziyaat	juz'iyāt
کھنڈ	खंड	khand	khanḍ
مہینا	महीना	maheena	mahīnā
سعیدی	साईदी	saeedi	sa'īdī
گمشدہ	गुमशुदा	gumshuda	gumshuda
شائر	शायर	shaayar	shāyar
ویسا	वैसा	waisa	vaisā
طنزیہ	तंज़िया	tanziya	tanziya
پکار	पुकार	pukaar	pukār
سوفٹ	सॉफ़्ट	soft	sāfṭ
طر	तर	tar	tar
واذ	वाज़	waaz	vāz
روہیلہ	रोहीला	roheela	rohīla
حقیقتا	हक़ीक़तन	haqeeqatan	haqīqatan
باورچی	बावरची	baawarchi	bāvarchī
تواتر	तवातुर	tawaatur	tavātur
بلتی	बलती	balti	baltī
حذیفہ	हुज़ैफ़ा	huzaifa	huzaifa
نکالتے	निकालते	nikaalte	nikālte
ربا	रिबा	riba	ribā
باکمال	बाकमाल	baakmaal	bākmāl
مچ	मच	mach	mach
اثناء	अस्ना	asnaa	asnā
اندھے	अंधे	andhe	andhe
سکرین	स्क्रीन	screen	skrīn
سرائی	सराई	saraai	sarāī
چارے	चारे	chaare	chāre
فائدے	फ़ाइदे	faaide	fāide
دعاؤں	दुआओं	duaaon	du'āoñ
عشاء	इशा	ishaa	ishā
کاایک	का एक	ka ek	kā ek
الناشر	अन-नाशिर	an-naashir	an-nāshir
نروان	निर्वाण	nirwaan	nirvān
اولیٰ	ऊला	oola	ūlā
الرسالہ	अर-रिसाला	ar-risaala	ar-risāla
آزما	आज़मा	aazma	āzmā
پانیوں	पानियों	paaniyon	pāniyoñ
یوگنڈا	यूगंडा	uganda	yūganḍā
کاغذات	काग़ज़ात	kaaghzaat	kāġzāt
ژوب	ज़ोब	zhob	zhob
انڈس	इंडस	indas	inḍas
دکانیں	दुकानें	dukaanein	dukāneñ
عروض	उरूज़	urooz	urūz
گیانا	गयाना	gayaana	gayānā
سگنل	सिगनल	signal	signal
کیمرے	कैमरे	kaimre	kaimre
معرض	मारिज़	mariz	ma'riz
تعملون	तामलून	taamloon	tāmlūn
فقد	फ़क़द	faqad	faqad
پیشین	पेशीन	pesheen	peshīn
حبالہ	हबाला	habaala	habāla
بناکر	बनाकर	banaakar	banākar
بدی	बदी	badi	badī
پنوں	पन्नों	pannon	pannoñ
رفتاری	रफ़्तारी	raftaari	raftārī
رھے	रहे	rahe	rahe
کوٹری	कोटड़ी	kotri	koṭrī
قصاص	क़िसास	qisaas	qisās
اندلسی	अंदलसी	andalsi	andalsī
سائیٹ	साइट	site	sāiṭ
کٹر	कट्टर	kattar	kaṭṭar
اعصاب	आसाब	asaab	a'sāb
طبقاتی	तबक़ाती	tabaqaati	tabaqātī
آشوری	अशूरी	ashoori	ashūrī
الصلاۃ	अस-सलात	as-salaat	as-salāt
شکارپور	शिकारपुर	shikarpur	shikārpūr
ہودبھائی	होदभाई	hodbhaai	hodbhāī
تخریج	तख़रीज	takhreej	taḳhrīj
اوسطا	औसतन	austan	austan
روہڑی	रोहड़ी	rohdi	rohṛī
اشتعال	इश्तेआल	ishteaal	ishte'āl
قمہ	क़मा	qama	qama
عزائم	अज़ाइम	azaaim	azāim
کمبل	कंबल	kambal	kambal
رونق	रौनक़	raunaq	raunaq
کیلاش	कैलाश	kailaash	kailāsh
اسمبلیوں	असेंबलियों	assemblies	asembliyoñ
ایریا	एरिया	area	eriyā
فضلا	फ़ुज़ला	fuzala	fuzalā
بھڑک	भड़क	bhadak	bhaṛak
اینی	ऐनी	aini	ainī
وسٹا	विस्टा	wista	visṭā
جاگیردار	जागीरदार	jaageerdaar	jāgīrdār
فلورنس	फ़्लोरेंस	florens	florens
کانٹے	काँटे	kaante	kāñṭe
العظیم	अल-अज़ीम	al-azeem	al-azīm
غوثیہ	ग़ौसिया	ghausiya	ġausiya
بدلا	बदला	badla	badlā
مزہ	मज़ा	maza	maza
کچلنے	कुचलने	kuchalne	kuchalne
مائیکروسافٹ	माइक्रोसॉफ़्ट	microsoft	māikrosāfṭ
معتزلہ	मोतज़ला	motazla	mo'tazla
لکھتی	लिखती	likhti	likhtī
قبطی	क़ब्ती	qabti	qabtī
گرتی	गिरती	girti	girtī
نگراں	निगराँ	nigran	nigrāñ
جالب	जालिब	jaalib	jālib
مفکرین	मुफ़क्किरीन	mufakkireen	mufakkirīn
زرتشت	ज़रतश्त	zartasht	zartasht
رائٹرز	राइटर्ज़	raaitarz	rāiṭarz
دکانوں	दुकानों	dukaanon	dukānoñ
محوری	महूरी	mahoori	mahūrī
نصابی	निसाबी	nisaabi	nisābī
انچارج	इंचार्ज	incharge	inchārj
پیچ	पेच	pech	pech
حتٰی	हत्ता	hatta	hattā
ٹرانسپورٹ	ट्रांसपोर्ट	traansport	ṭrānsporṭ
لیموں	लीमूँ	leemoon	līmūñ
لینکس	लैंक्स	lainks	lainks
شاذ	शाज़	shaaz	shāz
نوٹوں	नोटों	noton	noṭoñ
چینائی	चेन्नई	chennai	chennaī
نوازی	नवाज़ी	nawaazi	navāzī
مالکان	मालिकान	maalikaan	mālikān
خامیوں	ख़ामियों	khaamiyon	ḳhāmiyoñ
چئیرمین	चेयरमैन	chairman	cheyarmain
مفاہمت	मुफ़ाहिमत	mufaahimat	mufāhimat
گھیر	घेर	gher	gher
انڈر	इंडर	indar	inḍar
یم	यम	yam	yam
آئینے	आईने	aaeene	āīne
جمیکا	जमैका	jamaica	jamaikā
طلعت	तलात	talat	tal'at
روپوش	रूपोश	rooposh	rūposh
بینگ	बैंग	baing	baing
اربعین	अरबईन	arbaeen	arba'īn
نشتر	नश्तर	nashtar	nashtar
ہوجانا	हो जाना	ho jaana	ho jānā
گردے	गुर्दे	gurde	gurde
وقوف	वक़ूफ़	waqoof	vaqūf
فرینک	फ़्रैंक	frank	fraink
مریدوں	मुरीदों	mureedon	murīdoñ
آنچ	आँच	aanch	āñch
رحجان	रुझान	rujhaan	rujhān
مٹا	मिटा	mita	miṭā
بکریاں	बकरियाँ	bakriyan	bakriyāñ
روانگی	रवाँगी	rawaangi	ravāngī
خلیق	ख़लीक़	khaleeq	ḳhalīq
شکنی	शिकनी	shikani	shikanī
چوٹیوں	चोटियों	chotiyon	choṭiyoñ
سرکردگی	सरकर्दगी	sarkardagi	sarkardagī
ابھرا	उभरा	ubhra	ubhrā
مطالبے	मुतालिबे	mutaalibe	mutālibe
الٹا	उल्टा	ulta	ulṭā
لٹکا	लटका	latka	laṭkā
عباسیوں	अब्बासियों	abbaasiyon	abbāsiyoñ
غلطیوں	ग़लतियों	ghaltiyon	ġaltiyoñ
امویہ	उमविया	umawiya	umaviya
وجد	वज्द	wajd	vajd
ٹھکانے	ठिकाने	thikaane	ṭhikāne
باآسانی	बआसानी	ba-aasaani	ba-āsānī
خستہ	ख़स्ता	khasta	ḳhasta
صدائے	सदाए	sadaaye	sadāe
قذافی	क़ज़ाफ़ी	qazaafi	qazāfī
یان	यान	yaan	yān
معذرت	माज़रत	mazarat	ma'zarat
ٹرک	ट्रक	truck	ṭrak
بساط	बिसात	bisaat	bisāt
قدیر	क़दीर	qadeer	qadīr
وجاہت	वजाहत	wajaahat	vajāhat
شمشیر	शमशीर	shamsheer	shamshīr
لوئس	लोइस	lois	lois
طاعون	ताऊन	taaoon	tā'ūn
گوبند	गोबिंद	gobind	gobind
شعاعوں	शुआओं	shuaaon	shu'āoñ
پرتھوی	पृथ्वी	prithwi	prithvī
نہروں	नहरों	naharon	naharoñ
وفود	वुफ़ूद	wufood	vufūd
آفات	आफ़ात	aafaat	āfāt
خوان	ख़्वान	khwaan	ḳhvān
آٹو	आटो	aato	āṭo
ترکیبی	तर्कीबी	tarkeebi	tarkībī
گڑھا	गढ़ा	gadha	gaṛhā
انکے	उनके	unke	unke
خلائق	ख़लाइक़	khalaaiq	ḳhalāiq
ضرر	ज़रर	zarar	zarar
لاؤ	लाओ	laao	lāo
ویلنگٹن	वेलिंग्टन	welingtan	velingṭan
جھلی	झली	jhali	jhalī
سدھارتھ	सिद्धार्थ	siddhaarth	siddhārth
کردیتی	कर देती	kar deti	kar detī
یزیدی	यज़ीदी	yazeedi	yazīdī
پرمشتمل	पर मुश्तमिल	par mushtamil	par mushtamil
دوام	दवाम	dawaam	davām
چینلز	चैनल्स	channels	chainalz
کنفیوشس	कंफ़ुशस	kanfushas	kanfushas
ہوئ	हुई	hui	huī
سویٹزرلینڈ	स्विट्ज़रलैंड	switzerland	svīṭzarlainḍ
بشرطیکہ	बशर्तेकि	ba-sharteki	ba-sharteki
نبیل	नबील	nabeel	nabīl
تمھارے	तुम्हारे	tumhaare	tumhāre
اسرائیلیوں	इसराइलियों	israaeeliyon	isrāīliyoñ
انشورنس	इंश्योरेंस	insurance	inshyorens
اسٹیل	स्टील	steel	sṭīl
گھوم	घूम	ghoom	ghūm
اندوز	अंदोज़	andoz	andoz
پائیدار	पाएदार	paayedaar	pāedār
ارتعاش	इर्तिआश	irtiaash	irti'āsh
چلاتا	चलाता	chalaata	chalātā
مجرموں	मुजरिमों	mujrimon	mujrimoñ
النفس	अन-नफ़्स	an-nafs	an-nafs
کمپیوٹنگ	कंप्यूटिंग	kampyooting	kampyūṭing
سکھانے	सिखाने	sikhaane	sikhāne
گیاہے	गया है	gaya hai	gayā hai
تعیناتی	तैनाती	tainaati	tainātī
ایبک	ऐबिक	aibik	aibik
سوچتے	सोचते	sochte	sochte
اسکی	उसकी	uski	uskī
کوانٹم	क्वांटम	kwaantam	kvānṭam
معز	माज़	maz	ma'z
صباح	सबाह	sabaah	sabāh
تولیدی	तौलीदी	tauleedi	taulīdī
مشاعرہ	मुशायरा	mushaayra	mushāyra
تاوان	तावान	taawaan	tāvān
الخالق	अल-ख़ालिक़	al-khaaliq	al-ḳhāliq
رنبیر	रंबीर	rambeer	rambīr
جبار	जब्बार	jabbaar	jabbār
کنگسٹن	किंगस्टन	kingstan	kingsṭan
اصطلاحی	इस्तिलाही	istelaahi	istelāhī
ملکر	मिलकर	milkar	milkar
برابری	बराबरी	baraabri	barābrī
بحوالہ	बहवाला	ba-hawaala	ba-havāla
بستری	बिस्तरी	bistari	bistarī
شعوری	शऊरी	shuoori	shu'ūrī
اٹھارہویں	अठारहवें	athaarehwein	aṭhārahveñ
اعضا	आज़ा	aza	a'zā
بیئر	बियर	biyar	biyar
تشریحات	तशरीहात	tashreehaat	tashrīhāt
اکیسویں	इक्कीसवीं	ikkeeswin	ikkīsvīñ
ایجنسیوں	एजेंसियों	ejensiyon	ejensiyoñ
فولاد	फ़ूलाद	foolaad	fūlād
سیداں	सीदाँ	seedan	sīdāñ
اسپورٹس	स्पोर्ट्स	sports	sporṭs
بروشسکی	ब्रोशिस्की	broshiski	broshiskī
امنی	अमनी	amni	amnī
گوری	गोरी	gori	gorī
آرامی	आरामी	aaraami	ārāmī
قابیل	क़ाबील	qaabeel	qābīl
ثنائی	सनाई	sanaai	sanāī
تودوں	तूदों	toodon	tūdoñ
احتساب	एहतिसाब	ehtesaab	ehtesāb
یول	योल	yol	yol
ڈکشنری	डिक्शनरी	dictionary	ḍikshanrī
اشتراکیت	इश्तिराकियत	ishtiraakiyat	ishtirākiyat
تاروں	तारों	taaron	tāroñ
عاجزی	आजिज़ी	aajizi	ājizī
اغراض	अग़राज़	aghraaz	aġrāz
لوہار	लोहार	lohaar	lohār
الامم	अल-उमम	al-umam	al-umam
بٹھایا	बिठाया	bithaaya	biṭhāyā
التاریخ	अत-तारीख़	at-taareekh	at-tārīḳh
حجازی	हिजाज़ी	hijaazi	hijāzī
قطز	क़त्ज़	qatz	qatz
تاؤ	तओ	tao	tao
نظامت	निज़ामत	nizaamat	nizāmat
مہاراجہ	महाराजा	mahaaraaja	mahārāja
آبدوز	आबदोज़	aabdoz	ābdoz
میامی	म्यामी	myaami	myāmī
زون	ज़ोन	zone	zon
دھوکے	धोके	dhoke	dhoke
تہرانی	तहरानी	tehraani	tahrānī
بیماریاں	बीमारियाँ	beemaariyan	bīmāriyāñ
مونرو	मूनरो	moonaro	mūnaro
پونہ	पूना	poona	pūna
سالمہ	सालिमा	saalima	sālima
والنہایہ	वन-निहाया	wan-nihaaya	van-nihāya
نالہ	नाला	naala	nāla
لیوناردو	लियोनार्डो	leonardo	liyonārḍo
نعتوں	नातों	naaton	na'atoñ
کھینچا	खींचा	kheencha	khīñchā
قسموں	क़समों	qasamon	qasamoñ
فردا	फ़रदा	farda	fardā
طباطبائی	तबातिबाई	tabaatibaai	tabātibāī
نباتیات	नबातियात	nabaatiyaat	nabātiyāt
کشوں	कशों	kashon	kashoñ
مفرد	मुफ़रिद	mufrid	mufrid
ختنہ	ख़तना	khatna	ḳhatna
خودکار	ख़ुदकार	khudkaar	ḳhudkār
تکون	तिकोन	tikon	tikon
صراحت	सराहत	saraahat	sarāhat
گنے	गन्ने	ganne	ganne
کیخلاف	के ख़िलाफ़	ke khilaaf	ke ḳhilāf
بچت	बचत	bachat	bachat
زہری	ज़हरी	zehri	zahrī
بستہ	बस्ता	basta	basta
العصر	अल-अस्र	al-asr	al-asr
ڈیٹابیس	डेटाबेस	database	ḍeṭābes
سیٹھ	सेठ	seth	seṭh
الحنفی	अल-हनफ़ी	al-hanafi	al-hanafī
مکرر	मुकर्रर	mukarrar	mukarrar
موسموں	मौसमों	mausamon	mausamoñ
گرافی	ग्राफ़ी	graafi	grāfī
بروہی	ब्रोही	brohi	brohī
خمسہ	ख़म्सा	khamsa	ḳhamsa
مرکزے	मरकज़े	markaze	markaze
دشواری	दुश्वारी	dushwaari	dushvārī
جمل	जमल	jamal	jamal
گرایا	गिराया	giraaya	girāyā
بسایا	बसाया	basaaya	basāyā
کنجی	कुंजी	kunji	kunjī
دڑو	दड़ो	dado	daṛo
طیف	तीफ़	teef	tīf
قرن	क़र्न	qarn	qarn
الحسنی	अल-हुस्ना	al-husna	al-husnā
گدی	गद्दी	gaddi	gaddī
چیرمین	चेयरमैन	chairman	cheyarmain
اڑنے	उड़ने	udne	uṛne
ناپسند	नापसंद	naapasand	nāpasand
پھنس	फँस	phans	phañs
منسٹر	मिनिस्टर	ministar	minisṭar
تقابل	तक़ाबुल	taqaabul	taqābul
پتن	पत्तन	pattan	pattan
شرافت	शराफ़त	sharaafat	sharāfat
حیان	हयान	hayaan	hayān
مصدقہ	मुसद्दिक़ा	musaddiqa	musaddiqa
لکسمبرگ	लुक्सिंबर्ग	luksimbarg	luksimbarg
ارفع	अरफ़ा	arfa	arfā
وولٹیج	वोल्टेज	woltej	volṭej
تاویل	तावील	taaweel	tā'vīl
موم	मोम	mom	mom
بلو	बिलो	bilo	bilo
القوم	अल-क़ौम	al-qaum	al-qaum
رسوا	रुसवा	ruswa	rusvā
سنکیانگ	संक्यांग	sankyaang	sankyāng
پاکر	पाकर	paakar	pākar
تسبیح	तस्बीह	tasbeeh	tasbīh
الفتح	अलफ़तह	al-fath	al-fath
طعام	तआम	taam	ta'ām
حدیبیہ	हदीबिया	hadeebiya	hadībiya
یؤمنون	यूमनून	yoomanoon	yūmanūn
کیہ	क्य	kya	kya
مصالحت	मसालहत	masaalhat	masālhat
آندھی	आंधी	aandhi	āndhī
پسینہ	पसीना	paseena	pasīna
جوتے	जूते	joote	jūte
حواری	हवारी	hawaari	havārī
قربانیاں	क़ुर्बानियाँ	qurbaaniyan	qurbāniyāñ
صوابی	स्वाबी	swabi	svābī
برسٹل	ब्रिस्टल	bristal	brisṭal
عمیق	अमीक़	ameeq	amīq
بٹالہ	बटाल	bataala	baṭāla
مڈغاسکر	मडग़ासकर	madagascar	maḍġāskar
کورین	कोरियन	koriyan	koriyan
حماس	हमास	hamas	hamās
پاناما	पनामा	panaama	panāmā
نرمی	नर्मी	narmi	narmī
ایں	ईं	in	īñ
سٹریٹ	स्ट्रीट	street	sṭrīṭ
مظاہروں	मुज़ाहिरों	muzaahiron	muzāhiroñ
برد	बर्द	bard	bard
پذیری	पज़ीरी	pazeeri	pazīrī
بغاوتوں	बग़ावतों	baghaawaton	baġāvatoñ
ہندوکش	हिंदूकुश	hindookush	hindūkush
التفسیر	अत-तफ़्सीर	at-tafseer	at-tafsīr
الصمد	अस-समद	as-samad	as-samad
فصوص	फ़ुसूस	fusoos	fusūs
اڑیسہ	उड़ीसा	udeesa	uṛīsa
چلاتی	चलाती	chalaati	chalātī
النہر	अन-नहर	an-nahar	an-nahar
بتانا	बताना	bataana	batānā
الصالحات	अस-सालिहात	as-saalihaat	as-sālihāt
بستیاں	बस्तियाँ	bastiyan	bastiyāñ
ماجدہ	माजिदा	maajida	mājida
عتاب	इताब	itaab	itāb
جینے	जीने	jeene	jīne
ابا	अब्बा	abba	abbā
مرغ	मुर्ग़	murgh	murġ
انک	अंक	ank	ank
لٹریچر	लिटरेचर	literature	liṭrechar
اسکولی	स्कुली	skuli	skulī
نمٹنے	निमटने	nimatne	nimaṭne
دباو	दबाव	dabaav	dabāv
متروک	मत्रूक	matrook	matrūk
کارخانہ	कारख़ाना	kaarkhaana	kārḳhāna
ریڈار	रेडार	redaar	reḍār
سرب	सर्ब	sarb	sarb
متوکل	मुतवक्किल	mutawakkil	mutavakkil
تدبر	तदब्बुर	tadabbur	tadabbur
چندرا	चंद्रा	chandra	chandrā
ایشیائے	एशियाए	eshiyaaye	eshiyāe
فوجداری	फ़ौजदारी	faujdaari	faujdārī
الآثار	अल-आसार	al-aasaar	al-āsār
سوتیلی	सौतेली	sauteli	sautelī
آئیے	आइए	aaiye	āiye
فے	फ़ै	fai	fai
فاونڈیشن	फ़ाउंडेशन	foundation	fāunḍeshan
مدافعتی	मुदाफ़ियती	mudaafiati	mudāfi'atī
آمنہ	आमिना	aamina	āmina
پھیپھڑوں	फेफड़ों	phephdon	phephṛoñ
شوگر	शुगर	sugar	shugar
گڑ	गुड़	gud	guṛ
گھنے	घने	ghane	ghane
چپکے	चिपके	chipke	chipke
فلسفیوں	फ़लसफ़ियों	falsafiyon	falsafiyoñ
کلا	कला	kala	kalā
دایاں	दायाँ	daayan	dāyāñ
برفیلے	बर्फ़ीले	barfeele	barfīle
وغیر	वग़ैर	waghair	vaġair
قصص	क़िसस	qisas	qisas
بیانیہ	बयानिया	bayaaniya	bayāniya
کہلائی	कहलाई	kehlaai	kahlāī
تہے	तहे	tahe	tahe
لوں	लूँ	loon	lūñ
عبدالمطلب	अब्दुल-मुत्तलिब	abdul-muttalib	abdul-muttalib
کانگریسی	कांग्रेसी	kaangresi	kāngresī
پبلشنگ	पुब्लिशिंग	publishing	publishing
مگرمچھ	मगरमच्छ	magarmachh	magarmachh
آجاتے	आ जाते	aa jaate	ā jāte
اشتہار	इश्तहार	ishtahaar	ishtahār
شیعی	शीई	sheei	shī'ī
ابراہیمی	इब्राहीमी	ibraaheemi	ibrāhīmī
وردی	वर्दी	wardi	vardī
تنگی	तंगी	tangi	tangī
نچلا	निचला	nichla	nichlā
اسٹینڈرڈ	स्टैंडर्ड	standard	sṭainḍarḍ
عبدالرشید	अब्दुर-रशीद	abdur-rasheed	abdur-rashīd
الادب	अल-अदब	al-adab	al-adab
انگولا	अंगोला	angola	angolā
پستول	पिस्तोल	pistol	pistol
نغموں	नग़मों	naghmon	naġmoñ
پلہ	पल्ला	palla	palla
شناختی	शनाख़्ती	shanaakhti	shanāḳhtī
پریا	प्रिया	priya	priyā
مخفف	मुख़फ़्फ़	mukhaffaf	muḳhaffaf
ڈھل	ढल	dhal	ḍhal
پوکیمون	पोकेमोन	pokemon	pokemon
وکٹوریا	विक्टोरिया	wiktoriya	vikṭoriyā
یگ	युग	yug	yug
ریشمی	रेशमी	reshmi	reshmī
برادرز	ब्रदर्स	brothers	bradarz
جاہل	जाहिल	jaahil	jāhil
جبوتی	जिबूती	djibouti	jibūtī
ہجر	हिजर	hijar	hijar
اردشیر	अर्दशेर	ardsher	ardsher
مینیجر	मैनेजर	manager	mainejar
تھانے	थाने	thaane	thāne
بنجر	बंजर	banjar	banjar
پیداہوئے	पैदा हुए	paida hue	paidā hue
ناواقف	नावाक़िफ़	naawaaqif	nāvāqif
بصورت	बसूरत	ba-soorat	ba-sūrat
ایئرپورٹ	एरपोर्ट	airport	eirporṭ
ءکے	के	ke	ke
بعل	बआल	baal	ba'l
محرومی	महरूमी	mehroomi	mahrūmī
ابیب	अबीब	abeeb	abīb
سوانحی	स्वानही	swaanhi	svānhī
تقوی	तक़्वा	taqwa	taqvā
بقاء	बक़ा	baqaa	baqā
عدالتیں	अदालतें	adaalatein	adālateñ
توریت	तौरेत	tauret	tauret
ڈائر	डायर	daayar	ḍāyar
رگڑ	रगड़	ragad	ragaṛ
ارواح	अर्वाह	arwaah	arvāh
صور	सूर	soor	sūr
سرداری	सरदारी	sardaari	sardārī
رجمنٹ	रेजिमेंट	regiment	rejimenṭ
تکریم	तकरीम	takreem	takrīm
شاستری	शास्त्री	shaastri	shāstrī
رقیہ	रुक़य्या	ruqayya	ruqayya
العذاب	अल-अज़ाब	al-azaab	al-azāb
انٹاریو	ओंटारियो	ontario	onṭāriyo
تھر	थर	thar	thar
خلل	ख़लल	khalal	ḳhalal
مظاہری	मुज़ाहिरी	muzaahiri	muzāhirī
شعلے	शोले	shule	shu'le
کرگئیں	कर गईं	kar gain	kar gaīñ
علیک	अलैक	alaik	alaik
گزٹ	गज़ट	gazette	gazaṭ
حزم	हज़्म	hazm	hazm
شاہنامہ	शाहनाम	shaahnaama	shāhnāma
القیامہ	अल्क़ियामा	alqiyaama	alqiyāma
درپے	दर्पे	darpe	darpe
تعریفیں	तारीफ़ें	tareefein	ta'rīfeñ
آصفیہ	आसिफ़िया	aasifiya	āsifiya
اللیل	अल-लैल	al-lail	al-lail
اتارنے	उतारने	utaarne	utārne
رضاعی	रज़ाई	razaai	razā'ī
معترف	मोतरफ़	motaraf	mo'taraf
ٹانگیں	टाँगें	taangein	ṭāngeñ
کیتھرین	कैथरीन	kaithreen	kaithrīn
لاؤس	लाओस	laos	lāos
پلی	पली	pali	palī
ڈالیں	डालें	daalein	ḍāleñ
پیڈ	पैड	pad	paiḍ
ٹیکسٹائل	टेक्सटाइल	textile	ṭeksṭāil
خال	ख़ाल	khaal	ḳhāl
گائیڈ	गाइड	guide	gāīḍ
مجرمانہ	मुजरिमाना	mujrimaana	mujrimāna
قیمتیں	क़ीमतें	qeematein	qīmateñ
جنازے	जनाज़े	janaaze	janāze
چھاونی	छावनी	chhaawni	chhāvnī
سرمایا	सरमाया	sarmaaya	sarmāyā
تمیمی	तमीमी	tameemi	tamīmī
مستوی	मुस्तवी	mustawi	mustavī
خطی	ख़ती	khati	ḳhatī
کرچکا	कर चुका	kar chuka	kar chukā
مرتبے	मर्तबे	martabe	martabe
تاجک	ताजिक	taajik	tājik
گوارا	ग्वारा	gwaara	gvārā
ولندیزی	ओलंदेज़ी	walandezi	valandezī
بابلی	बाबुली	baabuli	bābulī
الغیب	अल-ग़ैब	al-ghaib	al-ġaib
القیس	अल्क़ीस	alqees	alqīs
آمدورفت	आमद-ओ-रफ़्त	aamad-o-raft	āmad-o-raft
برکیاروق	बर्क़ियारूक़	barkiyaarooq	barkiyārūq
سنانے	सुनाने	sunaane	sunāne
مداح	मदाह	madaah	madāh
بیروٹ	बैरूट	bairoot	bairūṭ
صلہ	सिला	sila	sila
ٹوئنٹی	ट्वेंटी	twenty	ṭvenṭī
کانفرنسوں	कॉन्फ़्रेंसों	conferencon	kānfrensoñ
ازدواج	इज़्दिवाज	izdiwaaj	izdivāj
بوڑھا	बूढ़ा	boodha	būṛhā
فلٹن	फ़िल्टन	filtan	filṭan
یاسمین	यस्मीन	yasmeen	yasmīn
سیہون	सेहवन	sehwan	sehvan
کرواتے	करवाते	karwaate	karvāte
لقد	लक़द	laqad	laqad
پید	पैद	paid	paid
المتوفی	अल-मुतवफ़्फ़ा	al-mutawaffa	al-mutavaffā
لاتی	लाती	laati	lātī
حمام	हम्माम	hammaam	hammām
دہرایا	दहराया	dehraaya	dahrāyā
دھواں	धुआँ	dhuaan	dhuāñ
حکایات	हिकायात	hikaayaat	hikāyāt
سکینہ	सकीना	sakeena	sakīna
گھومنے	घूमने	ghoomne	ghūmne
جھڑپ	झड़प	jhadap	jhaṛap
ڈرتے	डरते	darte	ḍarte
خفی	ख़ुफ़ी	khufi	ḳhufī
لڑکپن	लड़कपन	ladakpan	laṛakpan
مدین	मदीन	madeen	madīn
نقطے	नुक़्ते	nuqte	nuqte
دیات	दयात	dayaat	dayāt
مولد	मौलिद	maulid	maulid
سانچے	साँचे	saanche	sāñche
الرحمہ	अर-रहमा	ar-rehma	ar-rahma
سیاروی	सय्यारवी	sayyaarawi	sayyāravī
انفیکشن	इन्फ़ेक्शन	infection	infekshan
الاصابہ	अल-इसाबा	al-isaaba	al-isāba
رحمانیہ	रहमानिया	rehmaaniya	rahmāniya
اسکندر	इसकंदर	iskandar	iskandar
بھجن	भजन	bhajan	bhajan
البر	अल-बर	al-bar	al-bar
الیکٹرانک	एलेक्ट्रॉनिक	elektronik	elekṭronik
کتوں	कुत्तों	kutton	kuttoñ
اجناس	अजनास	ajnaas	ajnās
گندھارا	गंधारा	gandhaara	gandhārā
مافوق	माफ़ूक़	maafooq	māfūq
گلابی	गुलाबी	gulaabi	gulābī
گذرتا	गुज़रता	guzarta	guzartā
دام	दाम	daam	dām
پوچھ	पूछ	poochh	pūchh
نسیج	नसीज	naseej	nasīj
اسلحے	असलहे	aslahe	aslahe
خطا	ख़ता	khata	ḳhatā
القدیر	अल-क़दीर	al-qadeer	al-qadīr
کیش	केश	kesh	kesh
بھوشن	भूषण	bhooshan	bhūshan
لٹل	लिटिल	little	liṭil
حصین	हुसैन	husain	husain
تخفیف	तख़्फ़ीफ़	takhfeef	taḳhfīf
جانوں	जानों	jaanon	jānoñ
توقعات	तवक़्क़ुआत	tawaqquaat	tavaqqu'āt
ماؤ	माओ	maao	māo
قادیانی	क़ादियानी	qaadiyaani	qādiyānī
سلنڈر	सिलेंडर	cylinder	silenḍar
معہ	मअ	maa	ma'a
آصفہ	आसफ़ा	aasfa	āsfa
سہگل	सहगल	sehgal	sahgal
نالیوں	नालियों	naaliyon	nāliyoñ
یانگ	यांग	yaang	yāng
صوفیائے	सूफ़ियाए	soofiyaaye	sūfiyāe
پگڑی	पगड़ी	pagdi	pagṛī
دینیات	दीनियात	deeniyaat	dīniyāt
جسمیں	जिसमें	jismein	jismeñ
القدوس	अल-क़ुद्दूस	al-quddoos	al-quddūs
بینر	बैनर	bainar	bainar
عبیداللہ	उबैदुल्लाह	ubaidullaah	ubaidullāh
بہتی	बहती	behti	bahtī
صدق	सिद्क़	sidq	sidq
چینیوں	चीनियों	cheeniyon	chīniyoñ
بطلیموس	बतलीमूस	batleemoos	batlīmūs
موز	मौज़	mauz	mauz
چاقو	चाक़ू	chaaqu	chāqū
ممالیہ	मुमालिया	mumaaliya	mumāliya
سگریٹ	सिगरेट	cigarette	sigreṭ
کلالہ	कलाला	kalaala	kalāla
کنا	कना	kana	kanā
